КАСЛЫ|35167|92150,00|92451,00
КАСПИ|88371|0,00|22084,00
КАСПИЙСКИЙ|84733|0,00|91010,00
КАСТОРНОЕ|07161|21508,00|21500,00
КАТАВ-ИВАНОВСК|35147|31111,00|31186,00
КАТАЙСК|35251|92450,00|92143,00
КАТЕРИНОПОЛЬ|04742|22222,00|22200,00
КАТОВО|35231|21068,00|21200,00
КАТОН|32369|0,00|21404,00
КАТТАКУРГАН|36645|52222,00|52060,00
КАУНАС|0127|222222,00|778987,00
КАУШАНЫ|04243|22222,00|22508,00
КАФАН|88592|0,00|42540,00
КАХОВКА|05536|22222,00|0,00
КАЧИРЫ|31854|21292,00|21255,00
КАЧКАНАР|34341|23009,00|23838,00
КАШИН|08234|20239,00|20439,00
КАШИРА|09669|21309,00|0,00
КАШИРСКОЕ|07342|0,00|21108,00
КБАН|39163|22,00|535,00
КЕГЕЙЛИ|36141|22222,00|22208,00
КЕГЕНЬ|32777|21565,00|21100,00
КЕГИЧЕВКА|05755|0,00|21212,00
КЕДАЙНЯЙ|01257|52222,00|52751,00
КЕЛЕС|37196|56222,00|56888,00
КЕЛЛЕРОВКА|31639|0,00|21765,00
КЕЛЬМЕ|01297|52222,00|51545,00
КЕЛЬМЕНЦЫ|03732|22222,00|21077,00
КЕМЕРОВО|38422|9909111,00|237346,00
КЕМЛЯ|83433|21211,00|21290,00
КЕМЬ|81458|0,00|22481,00
КЕНТАУ|32536|35901,00|35879,00
КЕРЧЬ|06561|22222,00|22104,00
КЕТОВО-ГОРЬКИЙ|83145|22222,00|22474,00
КЕТОВО-КУРГАН|35231|21068,00|21200,00
КЗЫЛ-ОРДА|32422|66908,00|67611,00
КЗЫЛТУ|31637|0,00|21166,00
КИБРАЙ|37195|61222,00|61425,00
КИВЕРЦЫ|03365|21222,00|21608,00
КИЕВ|044|2122222,00|2245520,00
КИЕВКА|32142|0,00|2333,00
КИЖИНГА|30141|0,00|32123,00
КИЗЕЛ|34255|22354,00|22212,00
КИЗИЛ-АТРЕК|43242|22222,00|22640,00
КИЗИЛЬСКОЕ|35155|21292,00|21199,00
КИЗНЕР|34154|0,00|21462,00
КИЗЫЛ-АРВАТ|36346|24444,00|22260,00
КИЙМА|33068|0,00|91135,00
КИКВИДЗЕ|84445|31799,00|31262,00
КИКЕРИНО|81273|57,00|0,00
КИЛЕМАРЫ|83643|0,00|21585,00
КИЛИЯ|04843|22222,00|20638,00
КИМОВСК|08735|21313,00|23214,00
КИМРЫ|08236|0,00|32646,00
КИНГИСЕПП|81275|74222,00|23498,00
КИНЕЛЬ|84663|21508,00|21084,00
КИНЕЛЬ-ЧЕРКАССЫ|84660|0,00|10273,00
КИНЕШМА|09331|22209,00|53416,00
КИПЕНЬ|81276|0,00|0,00
КИРГИЗ-МИЯКИ|34718|21111,00|21236,00
КИРЕЕВСК|08754|52634,00|52532,00
КИРЕНСК|39568|21005,00|21005,00
КИРЖАЧ|09237|22222,00|22525,00
КИРИЛЛОВ|81757|32222,00|31507,00
КИРИШИ|81268|23456,00|22568,00
КИРИШСКИЙ-НЕФЗА|81268|91,00|0,00
КИРОВ|83322|22222,00|24697,00
КИРОВ-КАЛУГА|08456|22222,00|22127,00
КИРОВАКАН|88557|0,00|38499,00
КИРОВКА|42354|91369,00|92661,00
КИРОВО|37361|22212,00|22304,00
КИРОВОГРАД-СВРД|34357|32000,00|21279,00
КИРОВОГРАД-УАК2|05222|22222,00|46571,00
КИРОВОЧЕПЕЦК|83353|31111,00|36011,00
КИРОВСК|02237|21292,00|21308,00
КИРОВСК|06446|42222,00|42020,00
КИРОВСК|36336|23222,00|23220,00
КИРОВСК|81262|22209,00|21204,00
КИРОВСК|81531|0,00|20016,00
КИРОВСКИЙ|32542|0,00|21392,00
КИРОВСКИЙ|32875|0,00|21594,00
КИРОВСКОЕ|06250|62222,00|62433,00
КИРОВСКОЕ.|06555|92222,00|91228,00
КИРПИЧНОЕ|81278|69,00|0,00
КИРСАНОВ|07537|23099,00|22055,00
КИСИЛЕВСК|38464|65555,00|65254,00
КИСЛОВОДСК|86537|9111,00|51930,00
КИТАБ|37554|0,00|21900,00
КИЦМАНЬ|03736|92222,00|91833,00
КИЧМЕНГСКИЙ ГОР|81740|21222,00|21591,00
КИШИНЕВ|0422|222222,00|250007,00
КИЯСОВО|34133|0,00|21691,00
КЛАЙПЕДА|01261|52222,00|30316,00
КЛЕТНЯ|08338|0,00|91782,00
КЛЕТСКИЙ|84466|41190,00|41536,00
КЛЕЦК|01793|55222,00|55433,00
КЛИМОВИЧИ|02244|21531,00|21149,00
КЛИМОВО-БРЯНСК|08347|0,00|21757,00
КЛИМОВО-ВЫБОРГ|81278|63,00|0,00
КЛИН|09624|0,00|0,00
КЛИНЦЫ|08336|0,00|22499,00
КЛИЧЕВ|02236|21292,00|21131,00
КЛЮЧИ|38578|22209,00|22464,00
КЛЯВЛИНО|84653|91270,00|91270,00
КОБЕЛЯКИ|05343|909,00|91238,00
КОБРИН|01642|22222,00|21531,00
КОВДОР|81535|73573,00|72348,00
КОВЕЛЬ|03352|21222,00|22500,00
КОВЕРНИНО|83157|0,00|0,00
КОВРОВ|09232|22222,00|22060,00
КОВЫЛКИНО|83453|21116,00|21668,00
КОДЫМА|04867|91060,00|91433,00
КОЗЕЛЕЦ|04646|22222,00|21141,00
КОЗЕЛЬСК|08442|22221,00|32011,00
КОЗЕЛЬЩИНА|05342|91145,00|91551,00
КОЗЛОВКА|83545|22222,00|21230,00
КОЗОВА|03547|91222,00|91261,00
КОЗТАЛОВКА|31147|0,00|21597,00
КОЗУЛЬКА|39154|0,00|21260,00
КОЗЬМОДЕМЬЯНСК|83632|91222,00|95150,00
КОЙГОРОДОК|83632|91522,00|91404,00
КОКАНД-ТАШКЕНТ|43422|22222,00|22219,00
КОКАНД-ФЕРГАНА|37355|22222,00|22217,00
КОКПЕКТЫ|32235|0,00|21836,00
КОКЧЕТАВ|31622|65757,00|65886,00
КОЛА|81553|23009,00|23023,00
КОЛОГРИВ|09443|41212,00|41370,00
КОЛОМНА|09661|23292,00|0,00
КОЛОМЫЯ|03433|21818,00|26943,00
КОЛОСОВКА|38160|0,00|91278,00
КОЛПАШЕВО|38254|0,00|22110,00
КОЛПНА|08674|0,00|21198,00
КОЛТОН|38533|22209,00|22307,00
КОЛХОЗОБАД|37747|42222,00|43200,00
КОЛЧАНОВО|81263|0,00|0,00
КОЛЫВАНЬ|38352|0,00|21183,00
КОЛЫШЛЕЙ|84146|21333,00|21533,00
КОЛЬЧУГИНО|09245|22222,00|20690,00
КОМАРИЧИ|08355|0,00|91208,00
КОМБИНАТ ФОСФОР|81275|9,00|0,00
КОМИНТЕРНОВСК|04835|91222,00|91554,00
КОММУНАР|81271|65,00|0,00
КОММУНАРСК|06442|22222,00|39422,00
КОММУНИСТИЧЕСКЙ|37745|21105,00|21363,00
КОМПАНЕЕВКА|05240|91222,00|91580,00
КОМРАТ|04238|22222,00|22533,00
КОМСОМОЛЕЦ|31441|21030,00|21544,00
КОМСОМОЛОБАД|37134|0,00|91850,00
КОМСОМОЛОБАД|37634|0,00|21700,00
КОМСОМОЛЬСК|05348|25222,00|21064,00
КОМСОМОЛЬСК|09352|21377,00|21100,00
КОМСОМОЛЬСК|42131|35388,00|44554,00
КОМСОМОЛЬСКИЙ|84743|0,00|91566,00
КОМСОМОЛЬСКОЕ|81278|67,00|0,00
КОНАКОВО|08242|0,00|43628,00
КОНДИНСКОЕ|34577|0,00|21189,00
КОНДОПОГА|81451|20009,00|23399,00
КОНДРОВО|08434|26666,00|22711,00
КОНОТОЛ|05447|42222,00|43337,00
КОНСТАНТИНОВКА|06272|22222,00|53298,00
КОНСТАНТИНОВКА|41639|0,00|91606,00
КОНСТАНТИНОВСК|86393|91200,00|21822,00
КОНЫШЕВКА|07162|21508,00|21500,00
КОПЕЙСК-ЧЕЛЯБ.|35139|27370,00|26932,00
КОПОРЬЕ|81276|50,00|0,00
КОПЫЛЬ|01719|55222,00|55579,00
КОРАБЛИНО|09143|0,00|0,00
КОРЕЛИЧИ|01596|21109,00|22207,00
КОРЕНЕВО|07147|21305,00|21198,00
КОРЕНОВСК|86142|32495,00|32205,00
КОРЕЦ|03651|22222,00|21810,00
КОРКИНО-ТОСНО|81261|77,00|0,00
КОРКИНО-ЧЕЛЯБ.|35152|22225,00|23132,00
КОРМА|02337|21515,00|21382,00
КОРМИЛОВКА|38170|0,00|91555,00
КОРНЕЕВКА|31570|21360,00|21641,00
КОРОЛЕВЕЦ|05453|91222,00|95351,00
КОРОП|04656|22222,00|21141,00
КОРОСТЕНЬ|04142|42222,00|41097,00
КОРОСТЫШЕВ|04130|33222,00|33193,00
КОРОЧА|07231|55222,00|55108,00
КОРСАКОВ|42435|25454,00|22360,00
КОРСУНЬ-ШЕВЧЕНК|04735|22222,00|0,00
КОРТКЕРОС|82136|92222,00|92479,00
КОРЮКОВКА|04657|22222,00|21141,00
КОСИХА|38531|22209,00|22406,00
КОСОВ|03478|22222,00|21470,00
КОСТЕРОВО|09243|0,00|42638,00
КОСТОМУКША|81459|0,00|22218,00
КОСТОПОЛЬ|03657|21222,00|21251,00
КОСТРОМА|09422|9909111,00|42479,00
КОСТЮКОВИЧИ|02245|22222,00|21792,00
КОТАЙСК|35251|92450,00|92143,00
КОТЕЛЬВА|05350|91157,00|91574,00
КОТЕЛЬНИКОВО|84476|0,00|51108,00
КОТЕЛЬНИЧ|83335|12121,00|12535,00
КОТЛАС|81842|41150,00|42286,00
КОТЛЫ|81275|0,00|0,00
КОТОВО-ВОЛГОГР.|84455|33111,00|22673,00
КОТОВО-ГОРЬКИЙ|83145|22222,00|22474,00
КОТОВСК-КИШИНЕВ|04234|22222,00|23654,00
КОТОВСК-ОДЕССА|04862|22222,00|22555,00
КОТОВСК-ТАМБОВ|07541|42210,00|43389,00
КОХТЛА-ЯРВЕ|01433|22009,00|22776,00
КОЧ-АГАЧ|38542|22209,00|0,00
КОЧЕНЕВО|38351|23705,00|23198,00
КОЧКИ|38356|92380,00|92401,00
КОЧКОРКА|33535|0,00|21491,00
КОЧКУРОВО|83439|21116,00|21447,00
КОШ-АГАЧ|38542|22209,00|22582,00
КОШКИ|84650|21294,00|22404,00
КОШКУПЫР|36232|92222,00|92508,00
КР.-ГВАРДЕЙСКОЕ|07247|31007,00|31008,00
КР.ГВАРДЕЙСКОЕ|06556|22222,00|94234,00
КР.ГВАРДЕЙСКОЕ|86541|23333,00|24313,00
КР.ЛИМАР-ДОНЕЦК|06261|22222,00|22230,00
КРАМАТОРСК|06264|42222,00|41310,00
КРАСИЛОВ|03855|22222,00|21571,00
КРАСЛАВА|01356|22222,00|22585,00
КРАСНАЯ ГОРА|08346|0,00|91351,00
КРАСНАЯ ГОРБАТК|09236|22222,00|21152,00
КРАСНОАРМЕЙСК|06239|0,00|0,00
КРАСНОАРМЕЙСК|31635|0,00|21552,00
КРАСНОАРМЕЙСК С|84550|22030,00|22501,00
КРАСНОАРМЕЙСКАЯ|86165|32135,00|31131,00
КРАСНОАРМЕЙСКОЕ|84675|0,00|21086,00
КРАСНОБОРСК|81841|0,00|21818,00
КРАСНОВОДСК|43222|74666,00|74444,00
КРАСНОГВАРДЕЙСК|06556|22422,00|0,00
КРАСНОГВАРДЕЙСК|36644|75222,00|75633,00
КРАСНОГОРОДСКОЕ|81137|0,00|91567,00
КРАСНОГОРСКОЕ|34164|0,00|21643,00
КРАСНОГОРСКОЕ|38535|22209,00|22406,00
КРАСНОГРАД|05744|22222,00|23000,00
КРАСНОДАР|8612|9909111,00|571250,00
КРАСНОДОН|06435|22222,00|22300,00
КРАСНОЕ|07469|222,00|467,00
КРАСНОЕ-НА-ВОЛ|09432|22292,00|22138,00
КРАСНОЕЛЬСК|88565|0,00|23214,00
КРАСНОЗНАМЕНСК|01164|22209,00|22208,00
КРАСНОЗНАМЕНСКО|31742|0,00|21276,00
КРАСНОКАМСК|34273|0,00|34652,00
КРАСНОКУТСК|05756|22222,00|91470,00
КРАСНОКУТСК|31857|21221,00|21593,00
КРАСНООЗЕРСКОЕ|38357|42200,00|42405,00
КРАСНОПЕРЕКОПСК|06565|22222,00|21213,00
КРАСНОПОЛЬЕ|02238|21222,00|21308,00
КРАСНОПОЛЬЕ|05459|51515,00|51551,00
КРАСНОСЕЛЬСК|88565|0,00|23214,00
КРАСНОСЕЛЬСКОЕ|81278|63,00|0,00
КРАСНОСЛОБОДСК|83443|22222,00|22105,00
КРАСНОТУРАНСК|39134|21190,00|21233,00
КРАСНОТУРЬИНСК|34314|22299,00|23604,00
КРАСНОУРАЛЬСК|34343|22020,00|20970,00
КРАСНОУСОЛЬСКИЙ|34740|21956,00|21533,00
КРАСНОУФИМСК|34394|62222,00|61551,00
КРАСНОЩЕКОВО|38575|22209,00|22464,00
КРАСНОЯРСК|3912|275959,00|277395,00
КРАСНЫЕ ОКНА|04861|21222,00|21500,00
КРАСНЫЙ|08145|41209,00|41535,00
КРАСНЫЙ БОР|81261|0,00|0,00
КРАСНЫЙ КУТ|84560|21909,00|21395,00
КРАСНЫЙ ЛУЧ|06432|22222,00|22193,00
КРАСНЫЙ СУЛИН|86367|0,00|32295,00
КРАСНЫЙ ЧИКОЙ|30230|21222,00|21307,00
КРАСНЫЙ ЯР|31633|0,00|21333,00
КРАСНЫЙ ЯР|84657|21222,00|21401,00
КРАСНЫЙ ЯР|85116|91507,00|91399,00
КРЕМЕНЕЦ|03546|22222,00|22100,00
КРЕМЕННАЯ|06454|92222,00|91053,00
КРЕМЕНЧУГ|05366|22222,00|21064,00
КРЕСТЦЫ|81659|0,00|54208,00
КРЕТИНГА|01258|52222,00|53555,00
КРИВОЕ ОЗЕРО|05133|91200,00|91275,00
КРИВОЙ РОГ|0564|292222,00|712382,00
КРИНИЧКИ|05617|22233,00|0,00
КРИУЛЯНЫ|04248|22222,00|22406,00
КРИЧЕВ|02241|22222,00|21631,00
КРОМЫ|08643|0,00|22989,00
КРОПОТКИН|86138|42222,00|42799,00
КРУГЛОЕ|02234|22222,00|21140,00
КРУПКИ|01796|55222,00|55531,00
КРУТИНКА|38167|0,00|21377,00
КРУТИХА|38519|22209,00|22464,00
КРЫЖОПОЛЬ|04374|22222,00|21871,00
КРЫЛОВСКАЯ|86161|51359,00|51130,00
КРЫМСК|86131|21301,00|21736,00
КСТОВО|83145|22222,00|22474,00
КУБА|89269|2214,00|2199,00
КУВА|37331|52222,00|51000,00
КУВАНДЫК|35363|31191,00|31180,00
КУВАСАЙ|37337|32121,00|32220,00
КУВШИНОВО|08257|22222,00|22228,00
КУГАЛЫ|32874|91111,00|91287,00
КУГЕСИ|83546|22222,00|21574,00
КУДЫМКАР|34260|21613,00|20817,00
КУЕДА|34262|0,00|21840,00
КУЖЕНЕР|83637|91225,00|91425,00
КУЗЕМКИНО|81275|78,00|0,00
КУЗНЕЦК|84157|42508,00|43417,00
КУЗНЕЦОВСК|03636|22222,00|21233,00
КУЗОВАТОВО|84237|0,00|21031,00
КУЙБ844ЯЯ|38441|22555,00|22292,00
КУЙБЫШЕВ|8462|334583,00|333620,00
КУЙБЫШЕВ-КАЗАНЬ|84347|0,00|21555,00
КУЙБЫШЕВ-НОВОСБ|38362|21230,00|21168,00
КУЙБЫШЕВО|06147|92222,00|91290,00
КУЙБЫШЕВСК|37743|3222,00|3600,00
КУЙБЫШЕВСКИЙ|31642|21000,00|21333,00
КУЙВОЗИ|81270|51,00|0,00
КУЙГАНЯР|37437|0,00|11222,00
КУЛДИГА|01333|22222,00|22685,00
КУЛЕБАКИ|83176|31255,00|31500,00
КУЛИКОВКА|04643|22222,00|21142,00
КУЛУНДА|38566|22209,00|22560,00
КУЛЯБ|37713|2222,00|5171,00
КУМЕНЫ|83330|11222,00|11585,00
КУМЕРТАУ|34761|24861,00|23543,00
КУМКУРГАН|37646|0,00|52700,00
КУМЫЛЖЕНСКАЯ|84462|0,00|61108,00
КУНАШАК|35148|31530,00|31042,00
КУНГРАД|36131|22222,00|23064,00
КУНГУР|34271|32001,00|35151,00
КУНЬЯ|81149|0,00|91362,00
КУНЯ-УРГЕНЧ|36047|21222,00|21586,00
КУПИНО|38358|0,00|21212,00
КУПИШКИС|01231|52222,00|51545,00
КУПЯНСК|05742|22222,00|22711,00
КУРАГИНО|39136|0,00|619,00
КУРАХОВО|06212|41222,00|41678,00
КУРГАЛЬДЖИНСКИЙ|31737|21299,00|21144,00
КУРГАН|35222|24081,00|56065,00
КУРГАН-ТЮБЕ|37744|22222,00|23800,00
КУРГАНИНСК|86147|21171,00|21167,00
КУРГАНТЕПА|37472|11222,00|11111,00
КУРЕСААРЕ|01445|74222,00|54550,00
КУРКИНО|08743|0,00|21222,00
КУРСАВКА|86556|0,00|51251,00
КУРСК|07122|21313,00|25571,00
КУРТАМЫШ|35249|92309,00|91845,00
КУРУМКАН|30149|0,00|94540,00
КУРЧАТОВ|07192|21240,00|21246,00
КУРЧУМ|32359|0,00|21508,00
КУРЫМКАР|34260|21613,00|20817,00
КУРЬЯ|38576|22209,00|22464,00
КУСА|35179|2424,00|2424,00
КУСАРЫ|89238|0,00|52999,00
КУСИНО|81268|76,00|0,00
КУСТАНАЙ|31422|40404,00|45566,00
КУТАИСИ|88331|61143,00|52848,00
КУТУЗОВ|04268|22222,00|22208,00
КУШВА|34344|22222,00|22741,00
КУШНАРЕНКОВО|34790|208,00|344,00
КУЩЕВСКАЯ|86168|54444,00|54507,00
КШЕНСКИЙ|07166|21508,00|22107,00
КЫЗЫЛ|39422|33305,00|25154,00
КЫЗЫЛ-КИЯ|33235|2087,00|2864,00
КЫЗЫЛТЕПА|43655|0,00|52355,00
КЫТМАНОВО|38590|22209,00|22406,00
КЫШТОВКА|38371|0,00|21285,00
КЫШТЫМ|35151|33310,00|33201,00
КЯРДЛА|01446|90711,00|91400,00
КЯХТА|30142|0,00|91500,00
ЛАБИНСК|86169|21699,00|24511,00
ЛАГОДЕХИ|88354|0,00|92779,00
ЛАДУШКИН|01155|0,00|242,00
ЛАДЫЖИН|04364|0,00|0,00
ЛАЗАРЕВСКОЕ|8622|722222,00|722219,00
ЛАЗДИЯЙ|01268|51222,00|51545,00
ЛАЗО|42377|0,00|91113,00
ЛАЗОВСК|04262|22222,00|0,00
ЛАИШЕВО|84378|31451,00|31565,00
ЛАНОВЦЫ|03549|91222,00|91648,00
ЛАНШ|36649|24222,00|24153,00
ЛАХДЕНПОХЬЯ|81450|0,00|22239,00
ЛЕБЕДИН|05445|62515,00|62700,00
ЛЕБЕДИНОВКА|33147|23218,00|23399,00
ЛЕБЕДЯНЬ|07466|2222,00|2422,00
ЛЕБЯЖЬЕ-КИРОВ|83337|11222,00|11268,00
ЛЕБЯЖЬЕ-КУРГАН|35237|91009,00|91694,00
ЛЕБЯЖЬЕ-ЛОМОНОС|81276|0,00|0,00
ЛЕБЯЖЬЕ-ПАВЛОД.|31852|21222,00|21673,00
ЛЕВ ТОЛСТОЙ|07464|22222,00|21280,00
ЛЕЖНЕВО|09357|22566,00|22537,00
ЛЕЛЬЧИЦЫ|02356|21099,00|21022,00
ЛЕНГЕР|32547|0,00|61171,00
ЛЕНИНАБАД|36133|0,00|21702,00
ЛЕНИНАБАД|37922|62222,00|63139,00
ЛЕНИНАКАН|88569|0,00|73836,00
ЛЕНИНГРАД||0,00|1641965,00
ЛЕНИНГРАДСКАЯ|86145|34401,00|34404,00
ЛЕНИНГРАДСКИЙ|31636|21609,00|21109,00
ЛЕНИНГРАДСКИЙ|37718|0,00|0,00
ЛЕНИНОГОРСК|06557|62222,00|61515,00
ЛЕНИНОГОРСК|32368|32299,00|23194,00
ЛЕНИНОГОРСК|84315|20940,00|21371,00
ЛЕНИНОПОЛЬ|33457|0,00|91260,00
ЛЕНИНСК-АНДИЖАН|37436|22222,00|23444,00
ЛЕНИНСК-ВОЛГОГР|84478|0,00|41040,00
ЛЕНИНСК-КЗ-ОРДА|32412|0,00|21098,00
ЛЕНИНСК-КУЗНЕЦК|38456|22099,00|22374,00
ЛЕНИНСК-ТАШАУЗ|36044|21222,00|21466,00
ЛЕНИНСКИЙ-ДУШАН|37737|22222,00|22680,00
ЛЕНИНСКИЙ-КОКЧТ|31644|31222,00|21121,00
ЛЕНИНСКИЙ-ТУЛА|08767|0,00|91008,00
ЛЕНИНСКОЕ-КУСТ.|31444|91462,00|91601,00
ЛЕНИНСКОЕ-ХАБАР|42163|21320,00|21564,00
ЛЕНКОРАНЬ|89271|52599,00|54989,00
ЛЕНСК|41137|9111,00|22650,00
ЛЕОВО|04263|22222,00|22208,00
ЛЕПЕЛЬ|02132|22222,00|21407,00
ЛЕПСАРЫ|81270|63,00|0,00
ЛЕПСЫ|32891|21585,00|21176,00
ЛЕРМОНТОВ|86535|23468,00|22145,00
ЛЕСНОЕ|81271|0,00|0,00
ЛЕСНОС|08271|0,00|21200,00
ЛЕСОГОРСКИЙ|81278|0,00|0,00
ЛЕСОЗАВОД|81263|42,00|0,00
ЛЕСОЗАВОДСК|42355|0,00|91112,00
ЛЕСОКОМБИНАТ|41121|19,00|0,00
ЛЕСОСИБИРСК|39145|0,00|21289,00
ЛЕТИЧЕВ|03857|91222,00|91565,00
ЛИВНЫ|08677|23400,00|21107,00
ЛИВОЗЕРОВО|81538|31200,00|31277,00
ЛИДА|01561|22002,00|22404,00
ЛИЕПАЯ|01334|22222,00|22492,00
ЛИМАН|85117|91830,00|91261,00
ЛИМБАЖИ|01340|22222,00|22722,00
ЛИОЗНО|02138|22222,00|21407,00
ЛИПЕЦК|0742|772222,00|261392,00
ЛИПИН БОР|81758|22222,00|21120,00
ЛИПКАЯ ГОРКА|81267|37,00|0,00
ЛИПКИ|81261|77,00|0,00
ЛИПОВАЯ ДОЛИНА|05452|51515,00|51148,00
ЛИПОВЕЦ|04372|21222,00|21761,00
ЛИСАКОВСК|31433|4404,00|2212,00
ЛИСИНО-КОРПУС|81261|0,00|0,00
ЛИСИЧАНСК|06451|22222,00|21420,00
ЛИТИН|04370|21222,00|21506,00
ЛИХОСЛАВЛЬ|08261|0,00|21508,00
ЛОГОЙСК|01774|55222,00|55061,00
ЛОДЕЙНОЕ ПОЛЕ|81264|22233,00|22111,00
ЛОЕВ|02347|21111,00|21322,00
ЛОЗОВАЯ|05745|22222,00|22308,00
ЛОКАЧИ|03374|21222,00|21711,00
ЛОКНЯ|81139|0,00|91455,00
ЛОКОТЬ|08354|0,00|91208,00
ЛОМОНОСОВ|81247|31633,00|31734,00
ЛОПАТИНО|84148|21222,00|21369,00
ЛОПУХИНКА|81276|52,00|0,00
ЛОТОШИНО|09637|0,00|0,00
ЛОУХИ КАЛЕВАЛА|81439|0,00|21316,00
ЛОХВИЦА|05356|909,00|91150,00
ЛУБНЫ|05361|52222,00|52648,00
ЛУГА|81272|22222,00|23400,00
ЛУГАНСК|0642|532230,00|538337,00
ЛУГИНЫ|04191|91222,00|91248,00
ЛУГОВОЕ|32631|21150,00|21645,00
ЛУДЗА|01357|22222,00|22199,00
ЛУНИНЕЦ|01647|22222,00|21531,00
ЛУНИНО|84161|21616,00|21888,00
ЛУТУГИНО|06436|92222,00|92154,00
ЛУХОВИЦЫ|09663|12200,00|0,00
ЛУЦК|03322|42222,00|42340,00
ЛУЧЕГОРСК|42357|22222,00|21136,00
ЛЫСКОВО|83149|32222,00|32754,00
ЛЫСЫЕ ГОРЫ|84551|21008,00|21488,00
ЛЫСЬВА|34249|0,00|27940,00
ЛЫСЯНКА|04749|22222,00|0,00
ЛЬВОВ|0322|722222,00|351283,00
ЛЬГОВ|07140|2333,00|2989,00
ЛЮБАНЬ-МИНСК|01794|55222,00|55531,00
ЛЮБАНЬ-ТОСНО|81261|0,00|0,00
ЛЮБАР|04147|21222,00|21305,00
ЛЮБАШЕВКА|04864|46222,00|91364,00
ЛЮБЕШОВ|03362|21222,00|21566,00
ЛЮБИНСКИЙ|38175|0,00|91111,00
ЛЮБОМЛЬ|03377|21222,00|21569,00
ЛЮБЫТИНО|81668|0,00|61245,00
ЛЮДИНОВО|08444|22222,00|21546,00
ЛЯМБИРЬ|83441|21108,00|21108,00
ЛЯХОВИЧИ|01633|22222,00|21531,00
МАГАДАН|41322|20999,00|20112,00
МАГАН|41121|13,00|0,00
МАГДАГАЧИ|41653|0,00|97334,00
МАГДАЛИНОВКА|05611|91356,00|91336,00
МАГНИТОГОРСК|35137|34009,00|25041,00
МАДОНА|01348|22222,00|22888,00
МАЖЕЙКЯЙ|01293|52222,00|52545,00
МАЙКАИН|31859|21709,00|21351,00
МАЙКОП|86175|31223,00|34633,00
МАЙЛИСАЙ|33244|22222,00|21845,00
МАЙМА|38544|22209,00|0,00
МАЙНА|84244|21324,00|21386,00
МАЙСКОЕ|86633|41304,00|0,00
МАЙЯ|41143|9111,00|21106,00
МАКАНЧИ|32239|0,00|21255,00
МАКАРОВ|044 8|51245,00|51351,00
МАКАРОВ|42443|279,00|272,00
МАКАРЬЕВ|09445|77222,00|77504,00
МАКЕЕВКА|06232|62222,00|64600,00
МАКИНСК|31746|0,00|92656,00
МАКСАТИХА|08253|0,00|21720,00
МАКСИМОВКА|04270|0,00|315,00
МАКУШИНО|35236|91193,00|91920,00
МАЛАЯ ВИШЕРА|81660|31606,00|31352,00
МАЛАЯ ПУРГА|34138|0,00|21284,00
МАЛАЯ СЕРДОБА|84162|21313,00|21369,00
МАЛГОБЕК|87133|23100,00|23808,00
МАЛИН|04133|52222,00|53333,00
МАЛМЫЖ|83357|22222,00|21939,00
МАЛОАРХАНГЕЛЬСК|08679|23292,00|23164,00
МАЛОРИТА|01651|22222,00|21531,00
МАЛОЯРОСЛАВЕЦ|08431|0,00|31422,00
МАМАДЫШ|84363|21008,00|21654,00
МАМЛЮТКА|31564|21121,00|21747,00
МАМОНОВО|01155|7,00|75411,00
МАМОНТОВО|38513|22209,00|22406,00
МАНГИТ|36151|54222,00|53060,00
МАНЕВИЧИ|03376|21222,00|21666,00
МАНТУРОВО|07197|21508,00|21500,00
МАНТУРОВО|09446|77160,00|77137,00
МАНЬКОВКА|04748|22222,00|0,00
МАРАЛИК|88542|0,00|0,00
МАРГАНЕЦ|05665|22221,00|22303,00
МАРГИЛАН|37333|32222,00|33454,00
МАРГУШИ|83541|22222,00|21574,00
МАРИ-ТУРЕК|83634|93222,00|93555,00
МАРИИНСК|38443|22323,00|23658,00
МАРИЙСКИЙ ПОСАД|83547|22222,00|21268,00
МАРИНОВКА|31743|91206,00|91166,00
МАРИУПОЛЬ|0629|332222,00|331287,00
МАРИУПОЛЬ|06292|332222,00|0,00
МАРИЯМПОЛЕ|01243|52222,00|50605,00
МАРКОВКА|06464|91272,00|91842,00
МАРКС|84567|21290,00|21007,00
МАРНЕУЛИ|88357|0,00|22906,00
МАРТУК|31331|0,00|21335,00
МАРТУНИ|88574|0,00|24480,00
МАРХАМАТ|37439|12222,00|12244,00
МАРЫ|37022|32222,00|35800,00
МАРЬИНА ГОРКА|01713|50192,00|55396,00
МАРЬИНКА|06212|52222,00|51678,00
МАРЬЯНОВКА|38168|0,00|91349,00
МАСИС|88562|0,00|41433,00
МАСЛЯНИНО|38347|25291,00|25301,00
МАССАЛЫ|89251|0,00|53530,00
МАТВЕЕВ КУРГАН|86341|61780,00|61048,00
МАХАЧКАЛА|87222|70362,00|73626,00
МАШЕВКА|05364|91409,00|91456,00
МГЛИН|08339|0,00|91433,00
МЕДВЕЖЬЕГОРСК|81434|0,00|21521,00
МЕДВЕНКА|07146|21108,00|21108,00
МЕДНОГОРСК|35351|20004,00|21168,00
МЕДЫНЬ|08433|22211,00|30511,00
МЕЖГОРЬЕ|03146|91465,00|91285,00
МЕЖДУРЕЧЕНСК|38475|25252,00|21419,00
МЕЖЕВАЯ|05670|91021,00|91508,00
